,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
17275,14053122,54895,IOC20JUL52.5PE,IOC,0.0,2020-07-30,52.5,0.05,5700,PE,NFO-OPT,NFO
17276,14053378,54896,IOC20JUL55CE,IOC,0.0,2020-07-30,55.0,0.05,5700,CE,NFO-OPT,NFO
17277,14053634,54897,IOC20JUL55PE,IOC,0.0,2020-07-30,55.0,0.05,5700,PE,NFO-OPT,NFO
17278,14054402,54900,IOC20JUL57.5CE,IOC,0.0,2020-07-30,57.5,0.05,5700,CE,NFO-OPT,NFO
17279,14054658,54901,IOC20JUL57.5PE,IOC,0.0,2020-07-30,57.5,0.05,5700,PE,NFO-OPT,NFO
17280,14054914,54902,IOC20JUL60CE,IOC,0.0,2020-07-30,60.0,0.05,5700,CE,NFO-OPT,NFO
17281,14055170,54903,IOC20JUL60PE,IOC,0.0,2020-07-30,60.0,0.05,5700,PE,NFO-OPT,NFO
17282,14055426,54904,IOC20JUL62.5CE,IOC,0.0,2020-07-30,62.5,0.05,5700,CE,NFO-OPT,NFO
17283,14055682,54905,IOC20JUL62.5PE,IOC,0.0,2020-07-30,62.5,0.05,5700,PE,NFO-OPT,NFO
17284,14055938,54906,IOC20JUL65CE,IOC,0.0,2020-07-30,65.0,0.05,5700,CE,NFO-OPT,NFO
17285,14056194,54907,IOC20JUL65PE,IOC,0.0,2020-07-30,65.0,0.05,5700,PE,NFO-OPT,NFO
17286,14056450,54908,IOC20JUL67.5CE,IOC,0.0,2020-07-30,67.5,0.05,5700,CE,NFO-OPT,NFO
17287,14056706,54909,IOC20JUL67.5PE,IOC,0.0,2020-07-30,67.5,0.05,5700,PE,NFO-OPT,NFO
17288,14056962,54910,IOC20JUL70CE,IOC,0.0,2020-07-30,70.0,0.05,5700,CE,NFO-OPT,NFO
17289,14057218,54911,IOC20JUL70PE,IOC,0.0,2020-07-30,70.0,0.05,5700,PE,NFO-OPT,NFO
17290,14057474,54912,IOC20JUL72.5CE,IOC,0.0,2020-07-30,72.5,0.05,5700,CE,NFO-OPT,NFO
17291,14057730,54913,IOC20JUL72.5PE,IOC,0.0,2020-07-30,72.5,0.05,5700,PE,NFO-OPT,NFO
17292,14057986,54914,IOC20JUL75CE,IOC,0.0,2020-07-30,75.0,0.05,5700,CE,NFO-OPT,NFO
17293,14058242,54915,IOC20JUL75PE,IOC,0.0,2020-07-30,75.0,0.05,5700,PE,NFO-OPT,NFO
17294,14058498,54916,IOC20JUL77.5CE,IOC,0.0,2020-07-30,77.5,0.05,5700,CE,NFO-OPT,NFO
17295,14058754,54917,IOC20JUL77.5PE,IOC,0.0,2020-07-30,77.5,0.05,5700,PE,NFO-OPT,NFO
17296,14059010,54918,IOC20JUL80CE,IOC,0.0,2020-07-30,80.0,0.05,5700,CE,NFO-OPT,NFO
17297,14059266,54919,IOC20JUL80PE,IOC,0.0,2020-07-30,80.0,0.05,5700,PE,NFO-OPT,NFO
17298,14059522,54920,IOC20JUL82.5CE,IOC,0.0,2020-07-30,82.5,0.05,5700,CE,NFO-OPT,NFO
17299,14059778,54921,IOC20JUL82.5PE,IOC,0.0,2020-07-30,82.5,0.05,5700,PE,NFO-OPT,NFO
17300,14060034,54922,IOC20JUL85CE,IOC,0.0,2020-07-30,85.0,0.05,5700,CE,NFO-OPT,NFO
17301,14060290,54923,IOC20JUL85PE,IOC,0.0,2020-07-30,85.0,0.05,5700,PE,NFO-OPT,NFO
17302,14060546,54924,IOC20JUL87.5CE,IOC,0.0,2020-07-30,87.5,0.05,5700,CE,NFO-OPT,NFO
17303,14060802,54925,IOC20JUL87.5PE,IOC,0.0,2020-07-30,87.5,0.05,5700,PE,NFO-OPT,NFO
17304,14061058,54926,IOC20JUL90CE,IOC,0.0,2020-07-30,90.0,0.05,5700,CE,NFO-OPT,NFO
17305,14061314,54927,IOC20JUL90PE,IOC,0.0,2020-07-30,90.0,0.05,5700,PE,NFO-OPT,NFO
17306,14061570,54928,IOC20JUL92.5CE,IOC,0.0,2020-07-30,92.5,0.05,5700,CE,NFO-OPT,NFO
17307,14061826,54929,IOC20JUL92.5PE,IOC,0.0,2020-07-30,92.5,0.05,5700,PE,NFO-OPT,NFO
17308,14062082,54930,IOC20JUL95CE,IOC,0.0,2020-07-30,95.0,0.05,5700,CE,NFO-OPT,NFO
17309,14062338,54931,IOC20JUL95PE,IOC,0.0,2020-07-30,95.0,0.05,5700,PE,NFO-OPT,NFO
17310,14062594,54932,IOC20JUL97.5CE,IOC,0.0,2020-07-30,97.5,0.05,5700,CE,NFO-OPT,NFO
17311,14062850,54933,IOC20JUL97.5PE,IOC,0.0,2020-07-30,97.5,0.05,5700,PE,NFO-OPT,NFO
17312,17794050,69508,ITC20MAY100CE,ITC,0.0,2020-05-28,100.0,0.05,2400,CE,NFO-OPT,NFO
17313,17794306,69509,ITC20MAY100PE,ITC,0.0,2020-05-28,100.0,0.05,2400,PE,NFO-OPT,NFO
17314,17794562,69510,ITC20MAY105CE,ITC,0.0,2020-05-28,105.0,0.05,2400,CE,NFO-OPT,NFO
17315,17795842,69515,ITC20MAY105PE,ITC,0.0,2020-05-28,105.0,0.05,2400,PE,NFO-OPT,NFO
17316,17796098,69516,ITC20MAY110CE,ITC,0.0,2020-05-28,110.0,0.05,2400,CE,NFO-OPT,NFO
17317,17796354,69517,ITC20MAY110PE,ITC,0.0,2020-05-28,110.0,0.05,2400,PE,NFO-OPT,NFO
17318,17796610,69518,ITC20MAY115CE,ITC,0.0,2020-05-28,115.0,0.05,2400,CE,NFO-OPT,NFO
17319,17796866,69519,ITC20MAY115PE,ITC,0.0,2020-05-28,115.0,0.05,2400,PE,NFO-OPT,NFO
17320,17797122,69520,ITC20MAY120CE,ITC,0.0,2020-05-28,120.0,0.05,2400,CE,NFO-OPT,NFO
17321,17797378,69521,ITC20MAY120PE,ITC,0.0,2020-05-28,120.0,0.05,2400,PE,NFO-OPT,NFO
17322,17797634,69522,ITC20MAY125CE,ITC,0.0,2020-05-28,125.0,0.05,2400,CE,NFO-OPT,NFO
17323,17797890,69523,ITC20MAY125PE,ITC,0.0,2020-05-28,125.0,0.05,2400,PE,NFO-OPT,NFO
17324,17798146,69524,ITC20MAY130CE,ITC,0.0,2020-05-28,130.0,0.05,2400,CE,NFO-OPT,NFO
17325,17798402,69525,ITC20MAY130PE,ITC,0.0,2020-05-28,130.0,0.05,2400,PE,NFO-OPT,NFO
17326,17798658,69526,ITC20MAY135CE,ITC,0.0,2020-05-28,135.0,0.05,2400,CE,NFO-OPT,NFO
17327,17798914,69527,ITC20MAY135PE,ITC,0.0,2020-05-28,135.0,0.05,2400,PE,NFO-OPT,NFO
17328,17799170,69528,ITC20MAY140CE,ITC,0.0,2020-05-28,140.0,0.05,2400,CE,NFO-OPT,NFO
17329,17799426,69529,ITC20MAY140PE,ITC,0.0,2020-05-28,140.0,0.05,2400,PE,NFO-OPT,NFO
17330,17799682,69530,ITC20MAY145CE,ITC,0.0,2020-05-28,145.0,0.05,2400,CE,NFO-OPT,NFO
17331,17799938,69531,ITC20MAY145PE,ITC,0.0,2020-05-28,145.0,0.05,2400,PE,NFO-OPT,NFO
17332,17800194,69532,ITC20MAY150CE,ITC,0.0,2020-05-28,150.0,0.05,2400,CE,NFO-OPT,NFO
17333,17800450,69533,ITC20MAY150PE,ITC,0.0,2020-05-28,150.0,0.05,2400,PE,NFO-OPT,NFO
17334,17800706,69534,ITC20MAY155CE,ITC,0.0,2020-05-28,155.0,0.05,2400,CE,NFO-OPT,NFO
17335,17800962,69535,ITC20MAY155PE,ITC,0.0,2020-05-28,155.0,0.05,2400,PE,NFO-OPT,NFO
17336,17801218,69536,ITC20MAY160CE,ITC,0.0,2020-05-28,160.0,0.05,2400,CE,NFO-OPT,NFO
17337,17801474,69537,ITC20MAY160PE,ITC,0.0,2020-05-28,160.0,0.05,2400,PE,NFO-OPT,NFO
17338,17801730,69538,ITC20MAY165CE,ITC,0.0,2020-05-28,165.0,0.05,2400,CE,NFO-OPT,NFO
17339,17801986,69539,ITC20MAY165PE,ITC,0.0,2020-05-28,165.0,0.05,2400,PE,NFO-OPT,NFO
17340,17802242,69540,ITC20MAY170CE,ITC,0.0,2020-05-28,170.0,0.05,2400,CE,NFO-OPT,NFO
17341,17802498,69541,ITC20MAY170PE,ITC,0.0,2020-05-28,170.0,0.05,2400,PE,NFO-OPT,NFO
17342,17802754,69542,ITC20MAY175CE,ITC,0.0,2020-05-28,175.0,0.05,2400,CE,NFO-OPT,NFO
17343,17803010,69543,ITC20MAY175PE,ITC,0.0,2020-05-28,175.0,0.05,2400,PE,NFO-OPT,NFO
17344,17803266,69544,ITC20MAY180CE,ITC,0.0,2020-05-28,180.0,0.05,2400,CE,NFO-OPT,NFO
17345,17803522,69545,ITC20MAY180PE,ITC,0.0,2020-05-28,180.0,0.05,2400,PE,NFO-OPT,NFO
17346,17804290,69548,ITC20MAY185CE,ITC,0.0,2020-05-28,185.0,0.05,2400,CE,NFO-OPT,NFO
17347,17804546,69549,ITC20MAY185PE,ITC,0.0,2020-05-28,185.0,0.05,2400,PE,NFO-OPT,NFO
17348,17804802,69550,ITC20MAY190CE,ITC,0.0,2020-05-28,190.0,0.05,2400,CE,NFO-OPT,NFO
17349,17806082,69555,ITC20MAY190PE,ITC,0.0,2020-05-28,190.0,0.05,2400,PE,NFO-OPT,NFO
17350,17806338,69556,ITC20MAY195CE,ITC,0.0,2020-05-28,195.0,0.05,2400,CE,NFO-OPT,NFO
17351,17806594,69557,ITC20MAY195PE,ITC,0.0,2020-05-28,195.0,0.05,2400,PE,NFO-OPT,NFO
17352,17806850,69558,ITC20MAY200CE,ITC,0.0,2020-05-28,200.0,0.05,2400,CE,NFO-OPT,NFO
17353,17807106,69559,ITC20MAY200PE,ITC,0.0,2020-05-28,200.0,0.05,2400,PE,NFO-OPT,NFO
17354,17807362,69560,ITC20MAY205CE,ITC,0.0,2020-05-28,205.0,0.05,2400,CE,NFO-OPT,NFO
17355,17807618,69561,ITC20MAY205PE,ITC,0.0,2020-05-28,205.0,0.05,2400,PE,NFO-OPT,NFO
17356,17807874,69562,ITC20MAY210CE,ITC,0.0,2020-05-28,210.0,0.05,2400,CE,NFO-OPT,NFO
17357,17808130,69563,ITC20MAY210PE,ITC,0.0,2020-05-28,210.0,0.05,2400,PE,NFO-OPT,NFO
17358,17808386,69564,ITC20MAY215CE,ITC,0.0,2020-05-28,215.0,0.05,2400,CE,NFO-OPT,NFO
17359,17808642,69565,ITC20MAY215PE,ITC,0.0,2020-05-28,215.0,0.05,2400,PE,NFO-OPT,NFO
17360,17808898,69566,ITC20MAY220CE,ITC,0.0,2020-05-28,220.0,0.05,2400,CE,NFO-OPT,NFO
17361,17809154,69567,ITC20MAY220PE,ITC,0.0,2020-05-28,220.0,0.05,2400,PE,NFO-OPT,NFO
17362,17809410,69568,ITC20MAY225CE,ITC,0.0,2020-05-28,225.0,0.05,2400,CE,NFO-OPT,NFO
17363,17809666,69569,ITC20MAY225PE,ITC,0.0,2020-05-28,225.0,0.05,2400,PE,NFO-OPT,NFO
17364,17809922,69570,ITC20MAY230CE,ITC,0.0,2020-05-28,230.0,0.05,2400,CE,NFO-OPT,NFO
17365,17810178,69571,ITC20MAY230PE,ITC,0.0,2020-05-28,230.0,0.05,2400,PE,NFO-OPT,NFO
17366,17810434,69572,ITC20MAY235CE,ITC,0.0,2020-05-28,235.0,0.05,2400,CE,NFO-OPT,NFO
17367,17810690,69573,ITC20MAY235PE,ITC,0.0,2020-05-28,235.0,0.05,2400,PE,NFO-OPT,NFO
17368,17810946,69574,ITC20MAY240CE,ITC,0.0,2020-05-28,240.0,0.05,2400,CE,NFO-OPT,NFO
17369,17811202,69575,ITC20MAY240PE,ITC,0.0,2020-05-28,240.0,0.05,2400,PE,NFO-OPT,NFO
17370,17811458,69576,ITC20MAY245CE,ITC,0.0,2020-05-28,245.0,0.05,2400,CE,NFO-OPT,NFO
17371,17811714,69577,ITC20MAY245PE,ITC,0.0,2020-05-28,245.0,0.05,2400,PE,NFO-OPT,NFO
17372,17811970,69578,ITC20MAY250CE,ITC,0.0,2020-05-28,250.0,0.05,2400,CE,NFO-OPT,NFO
17373,17812226,69579,ITC20MAY250PE,ITC,0.0,2020-05-28,250.0,0.05,2400,PE,NFO-OPT,NFO
17374,17826306,69634,ITC20MAY255CE,ITC,0.0,2020-05-28,255.0,0.05,2400,CE,NFO-OPT,NFO
17375,17826562,69635,ITC20MAY255PE,ITC,0.0,2020-05-28,255.0,0.05,2400,PE,NFO-OPT,NFO
17376,17826818,69636,ITC20MAY260CE,ITC,0.0,2020-05-28,260.0,0.05,2400,CE,NFO-OPT,NFO
17377,17827074,69637,ITC20MAY260PE,ITC,0.0,2020-05-28,260.0,0.05,2400,PE,NFO-OPT,NFO
17378,17833474,69662,ITC20MAY265CE,ITC,0.0,2020-05-28,265.0,0.05,2400,CE,NFO-OPT,NFO
17379,17833730,69663,ITC20MAY265PE,ITC,0.0,2020-05-28,265.0,0.05,2400,PE,NFO-OPT,NFO
17380,17833986,69664,ITC20MAY270CE,ITC,0.0,2020-05-28,270.0,0.05,2400,CE,NFO-OPT,NFO
17381,17834242,69665,ITC20MAY270PE,ITC,0.0,2020-05-28,270.0,0.05,2400,PE,NFO-OPT,NFO
17382,17834498,69666,ITC20MAY275CE,ITC,0.0,2020-05-28,275.0,0.05,2400,CE,NFO-OPT,NFO
17383,17834754,69667,ITC20MAY275PE,ITC,0.0,2020-05-28,275.0,0.05,2400,PE,NFO-OPT,NFO
17384,17835010,69668,ITC20MAY280CE,ITC,0.0,2020-05-28,280.0,0.05,2400,CE,NFO-OPT,NFO
17385,17835266,69669,ITC20MAY280PE,ITC,0.0,2020-05-28,280.0,0.05,2400,PE,NFO-OPT,NFO
17386,17835522,69670,ITC20MAY285CE,ITC,0.0,2020-05-28,285.0,0.05,2400,CE,NFO-OPT,NFO
17387,17835778,69671,ITC20MAY285PE,ITC,0.0,2020-05-28,285.0,0.05,2400,PE,NFO-OPT,NFO
17388,17836034,69672,ITC20MAY290CE,ITC,0.0,2020-05-28,290.0,0.05,2400,CE,NFO-OPT,NFO
17389,17836290,69673,ITC20MAY290PE,ITC,0.0,2020-05-28,290.0,0.05,2400,PE,NFO-OPT,NFO
17390,17836546,69674,ITC20MAY295CE,ITC,0.0,2020-05-28,295.0,0.05,2400,CE,NFO-OPT,NFO
17391,17836802,69675,ITC20MAY295PE,ITC,0.0,2020-05-28,295.0,0.05,2400,PE,NFO-OPT,NFO
17392,10462466,40869,ITC20MAY95CE,ITC,0.0,2020-05-28,95.0,0.05,2400,CE,NFO-OPT,NFO
17393,10462978,40871,ITC20MAY95PE,ITC,0.0,2020-05-28,95.0,0.05,2400,PE,NFO-OPT,NFO
17394,26120450,102033,ITC20JUN100CE,ITC,0.0,2020-06-25,100.0,0.05,2400,CE,NFO-OPT,NFO
17395,26120706,102034,ITC20JUN100PE,ITC,0.0,2020-06-25,100.0,0.05,2400,PE,NFO-OPT,NFO
17396,26120962,102035,ITC20JUN105CE,ITC,0.0,2020-06-25,105.0,0.05,2400,CE,NFO-OPT,NFO
17397,26121218,102036,ITC20JUN105PE,ITC,0.0,2020-06-25,105.0,0.05,2400,PE,NFO-OPT,NFO
17398,26121474,102037,ITC20JUN110CE,ITC,0.0,2020-06-25,110.0,0.05,2400,CE,NFO-OPT,NFO
17399,26121730,102038,ITC20JUN110PE,ITC,0.0,2020-06-25,110.0,0.05,2400,PE,NFO-OPT,NFO
17400,26121986,102039,ITC20JUN115CE,ITC,0.0,2020-06-25,115.0,0.05,2400,CE,NFO-OPT,NFO
17401,26122242,102040,ITC20JUN115PE,ITC,0.0,2020-06-25,115.0,0.05,2400,PE,NFO-OPT,NFO
17402,26122498,102041,ITC20JUN120CE,ITC,0.0,2020-06-25,120.0,0.05,2400,CE,NFO-OPT,NFO
17403,26122754,102042,ITC20JUN120PE,ITC,0.0,2020-06-25,120.0,0.05,2400,PE,NFO-OPT,NFO
17404,26123010,102043,ITC20JUN125CE,ITC,0.0,2020-06-25,125.0,0.05,2400,CE,NFO-OPT,NFO
17405,26123266,102044,ITC20JUN125PE,ITC,0.0,2020-06-25,125.0,0.05,2400,PE,NFO-OPT,NFO
17406,26123522,102045,ITC20JUN130CE,ITC,0.0,2020-06-25,130.0,0.05,2400,CE,NFO-OPT,NFO
17407,26123778,102046,ITC20JUN130PE,ITC,0.0,2020-06-25,130.0,0.05,2400,PE,NFO-OPT,NFO
17408,26124034,102047,ITC20JUN135CE,ITC,0.0,2020-06-25,135.0,0.05,2400,CE,NFO-OPT,NFO
17409,26124290,102048,ITC20JUN135PE,ITC,0.0,2020-06-25,135.0,0.05,2400,PE,NFO-OPT,NFO
17410,26124546,102049,ITC20JUN140CE,ITC,0.0,2020-06-25,140.0,0.05,2400,CE,NFO-OPT,NFO
17411,26124802,102050,ITC20JUN140PE,ITC,0.0,2020-06-25,140.0,0.05,2400,PE,NFO-OPT,NFO
17412,26125058,102051,ITC20JUN145CE,ITC,0.0,2020-06-25,145.0,0.05,2400,CE,NFO-OPT,NFO
17413,26125314,102052,ITC20JUN145PE,ITC,0.0,2020-06-25,145.0,0.05,2400,PE,NFO-OPT,NFO
17414,26125570,102053,ITC20JUN150CE,ITC,0.0,2020-06-25,150.0,0.05,2400,CE,NFO-OPT,NFO
17415,26125826,102054,ITC20JUN150PE,ITC,0.0,2020-06-25,150.0,0.05,2400,PE,NFO-OPT,NFO
17416,26126082,102055,ITC20JUN155CE,ITC,0.0,2020-06-25,155.0,0.05,2400,CE,NFO-OPT,NFO
17417,26126338,102056,ITC20JUN155PE,ITC,0.0,2020-06-25,155.0,0.05,2400,PE,NFO-OPT,NFO
17418,26126594,102057,ITC20JUN160CE,ITC,0.0,2020-06-25,160.0,0.05,2400,CE,NFO-OPT,NFO
17419,26126850,102058,ITC20JUN160PE,ITC,0.0,2020-06-25,160.0,0.05,2400,PE,NFO-OPT,NFO
17420,26127106,102059,ITC20JUN165CE,ITC,0.0,2020-06-25,165.0,0.05,2400,CE,NFO-OPT,NFO
17421,26127362,102060,ITC20JUN165PE,ITC,0.0,2020-06-25,165.0,0.05,2400,PE,NFO-OPT,NFO
17422,26127618,102061,ITC20JUN170CE,ITC,0.0,2020-06-25,170.0,0.05,2400,CE,NFO-OPT,NFO
17423,26127874,102062,ITC20JUN170PE,ITC,0.0,2020-06-25,170.0,0.05,2400,PE,NFO-OPT,NFO
17424,26128130,102063,ITC20JUN175CE,ITC,0.0,2020-06-25,175.0,0.05,2400,CE,NFO-OPT,NFO
17425,26128386,102064,ITC20JUN175PE,ITC,0.0,2020-06-25,175.0,0.05,2400,PE,NFO-OPT,NFO
17426,26128642,102065,ITC20JUN180CE,ITC,0.0,2020-06-25,180.0,0.05,2400,CE,NFO-OPT,NFO
17427,26128898,102066,ITC20JUN180PE,ITC,0.0,2020-06-25,180.0,0.05,2400,PE,NFO-OPT,NFO
17428,26129154,102067,ITC20JUN185CE,ITC,0.0,2020-06-25,185.0,0.05,2400,CE,NFO-OPT,NFO
17429,26129410,102068,ITC20JUN185PE,ITC,0.0,2020-06-25,185.0,0.05,2400,PE,NFO-OPT,NFO
17430,26129666,102069,ITC20JUN190CE,ITC,0.0,2020-06-25,190.0,0.05,2400,CE,NFO-OPT,NFO
17431,26129922,102070,ITC20JUN190PE,ITC,0.0,2020-06-25,190.0,0.05,2400,PE,NFO-OPT,NFO
17432,26130178,102071,ITC20JUN195CE,ITC,0.0,2020-06-25,195.0,0.05,2400,CE,NFO-OPT,NFO
17433,26130434,102072,ITC20JUN195PE,ITC,0.0,2020-06-25,195.0,0.05,2400,PE,NFO-OPT,NFO
17434,26130690,102073,ITC20JUN200CE,ITC,0.0,2020-06-25,200.0,0.05,2400,CE,NFO-OPT,NFO
17435,26130946,102074,ITC20JUN200PE,ITC,0.0,2020-06-25,200.0,0.05,2400,PE,NFO-OPT,NFO
17436,26131202,102075,ITC20JUN205CE,ITC,0.0,2020-06-25,205.0,0.05,2400,CE,NFO-OPT,NFO
17437,26131458,102076,ITC20JUN205PE,ITC,0.0,2020-06-25,205.0,0.05,2400,PE,NFO-OPT,NFO
17438,26131714,102077,ITC20JUN210CE,ITC,0.0,2020-06-25,210.0,0.05,2400,CE,NFO-OPT,NFO
17439,26131970,102078,ITC20JUN210PE,ITC,0.0,2020-06-25,210.0,0.05,2400,PE,NFO-OPT,NFO
17440,26132226,102079,ITC20JUN215CE,ITC,0.0,2020-06-25,215.0,0.05,2400,CE,NFO-OPT,NFO
17441,26132482,102080,ITC20JUN215PE,ITC,0.0,2020-06-25,215.0,0.05,2400,PE,NFO-OPT,NFO
17442,26132738,102081,ITC20JUN220CE,ITC,0.0,2020-06-25,220.0,0.05,2400,CE,NFO-OPT,NFO
17443,26132994,102082,ITC20JUN220PE,ITC,0.0,2020-06-25,220.0,0.05,2400,PE,NFO-OPT,NFO
17444,26133250,102083,ITC20JUN225CE,ITC,0.0,2020-06-25,225.0,0.05,2400,CE,NFO-OPT,NFO
17445,26133506,102084,ITC20JUN225PE,ITC,0.0,2020-06-25,225.0,0.05,2400,PE,NFO-OPT,NFO
17446,26119938,102031,ITC20JUN95CE,ITC,0.0,2020-06-25,95.0,0.05,2400,CE,NFO-OPT,NFO
17447,26120194,102032,ITC20JUN95PE,ITC,0.0,2020-06-25,95.0,0.05,2400,PE,NFO-OPT,NFO
17448,14069250,54958,ITC20JUL110CE,ITC,0.0,2020-07-30,110.0,0.05,3200,CE,NFO-OPT,NFO
17449,14069506,54959,ITC20JUL110PE,ITC,0.0,2020-07-30,110.0,0.05,3200,PE,NFO-OPT,NFO
17450,14069762,54960,ITC20JUL115CE,ITC,0.0,2020-07-30,115.0,0.05,3200,CE,NFO-OPT,NFO
17451,14070018,54961,ITC20JUL115PE,ITC,0.0,2020-07-30,115.0,0.05,3200,PE,NFO-OPT,NFO
17452,14070274,54962,ITC20JUL120CE,ITC,0.0,2020-07-30,120.0,0.05,3200,CE,NFO-OPT,NFO
17453,14070530,54963,ITC20JUL120PE,ITC,0.0,2020-07-30,120.0,0.05,3200,PE,NFO-OPT,NFO
17454,14070786,54964,ITC20JUL125CE,ITC,0.0,2020-07-30,125.0,0.05,3200,CE,NFO-OPT,NFO
17455,14071042,54965,ITC20JUL125PE,ITC,0.0,2020-07-30,125.0,0.05,3200,PE,NFO-OPT,NFO
17456,14071298,54966,ITC20JUL130CE,ITC,0.0,2020-07-30,130.0,0.05,3200,CE,NFO-OPT,NFO
17457,14071554,54967,ITC20JUL130PE,ITC,0.0,2020-07-30,130.0,0.05,3200,PE,NFO-OPT,NFO
17458,14071810,54968,ITC20JUL135CE,ITC,0.0,2020-07-30,135.0,0.05,3200,CE,NFO-OPT,NFO
17459,14072066,54969,ITC20JUL135PE,ITC,0.0,2020-07-30,135.0,0.05,3200,PE,NFO-OPT,NFO
17460,14072322,54970,ITC20JUL140CE,ITC,0.0,2020-07-30,140.0,0.05,3200,CE,NFO-OPT,NFO
17461,14072578,54971,ITC20JUL140PE,ITC,0.0,2020-07-30,140.0,0.05,3200,PE,NFO-OPT,NFO
17462,14072834,54972,ITC20JUL145CE,ITC,0.0,2020-07-30,145.0,0.05,3200,CE,NFO-OPT,NFO
17463,14073090,54973,ITC20JUL145PE,ITC,0.0,2020-07-30,145.0,0.05,3200,PE,NFO-OPT,NFO
17464,14073346,54974,ITC20JUL150CE,ITC,0.0,2020-07-30,150.0,0.05,3200,CE,NFO-OPT,NFO
17465,14073602,54975,ITC20JUL150PE,ITC,0.0,2020-07-30,150.0,0.05,3200,PE,NFO-OPT,NFO
17466,14073858,54976,ITC20JUL155CE,ITC,0.0,2020-07-30,155.0,0.05,3200,CE,NFO-OPT,NFO
17467,14074114,54977,ITC20JUL155PE,ITC,0.0,2020-07-30,155.0,0.05,3200,PE,NFO-OPT,NFO
17468,14074370,54978,ITC20JUL160CE,ITC,0.0,2020-07-30,160.0,0.05,3200,CE,NFO-OPT,NFO
17469,14074626,54979,ITC20JUL160PE,ITC,0.0,2020-07-30,160.0,0.05,3200,PE,NFO-OPT,NFO
17470,14098690,55073,ITC20JUL165CE,ITC,0.0,2020-07-30,165.0,0.05,3200,CE,NFO-OPT,NFO
17471,14098946,55074,ITC20JUL165PE,ITC,0.0,2020-07-30,165.0,0.05,3200,PE,NFO-OPT,NFO
17472,14099714,55077,ITC20JUL170CE,ITC,0.0,2020-07-30,170.0,0.05,3200,CE,NFO-OPT,NFO
17473,14099970,55078,ITC20JUL170PE,ITC,0.0,2020-07-30,170.0,0.05,3200,PE,NFO-OPT,NFO
17474,14100226,55079,ITC20JUL175CE,ITC,0.0,2020-07-30,175.0,0.05,3200,CE,NFO-OPT,NFO
17475,14100482,55080,ITC20JUL175PE,ITC,0.0,2020-07-30,175.0,0.05,3200,PE,NFO-OPT,NFO
17476,14104578,55096,ITC20JUL180CE,ITC,0.0,2020-07-30,180.0,0.05,3200,CE,NFO-OPT,NFO
17477,14104834,55097,ITC20JUL180PE,ITC,0.0,2020-07-30,180.0,0.05,3200,PE,NFO-OPT,NFO
17478,14109954,55117,ITC20JUL185CE,ITC,0.0,2020-07-30,185.0,0.05,3200,CE,NFO-OPT,NFO
17479,14110210,55118,ITC20JUL185PE,ITC,0.0,2020-07-30,185.0,0.05,3200,PE,NFO-OPT,NFO
17480,14111490,55123,ITC20JUL190CE,ITC,0.0,2020-07-30,190.0,0.05,3200,CE,NFO-OPT,NFO
17481,14111746,55124,ITC20JUL190PE,ITC,0.0,2020-07-30,190.0,0.05,3200,PE,NFO-OPT,NFO
17482,14112258,55126,ITC20JUL195CE,ITC,0.0,2020-07-30,195.0,0.05,3200,CE,NFO-OPT,NFO
17483,14112514,55127,ITC20JUL195PE,ITC,0.0,2020-07-30,195.0,0.05,3200,PE,NFO-OPT,NFO
17484,14112770,55128,ITC20JUL200CE,ITC,0.0,2020-07-30,200.0,0.05,3200,CE,NFO-OPT,NFO
17485,14113026,55129,ITC20JUL200PE,ITC,0.0,2020-07-30,200.0,0.05,3200,PE,NFO-OPT,NFO
17486,14113282,55130,ITC20JUL205CE,ITC,0.0,2020-07-30,205.0,0.05,3200,CE,NFO-OPT,NFO
17487,14113538,55131,ITC20JUL205PE,ITC,0.0,2020-07-30,205.0,0.05,3200,PE,NFO-OPT,NFO
17488,14113794,55132,ITC20JUL210CE,ITC,0.0,2020-07-30,210.0,0.05,3200,CE,NFO-OPT,NFO
17489,14114050,55133,ITC20JUL210PE,ITC,0.0,2020-07-30,210.0,0.05,3200,PE,NFO-OPT,NFO
17490,14114306,55134,ITC20JUL215CE,ITC,0.0,2020-07-30,215.0,0.05,3200,CE,NFO-OPT,NFO
17491,14114562,55135,ITC20JUL215PE,ITC,0.0,2020-07-30,215.0,0.05,3200,PE,NFO-OPT,NFO
17492,14114818,55136,ITC20JUL220CE,ITC,0.0,2020-07-30,220.0,0.05,3200,CE,NFO-OPT,NFO
17493,14115074,55137,ITC20JUL220PE,ITC,0.0,2020-07-30,220.0,0.05,3200,PE,NFO-OPT,NFO
17494,14115330,55138,ITC20JUL225CE,ITC,0.0,2020-07-30,225.0,0.05,3200,CE,NFO-OPT,NFO
17495,14115586,55139,ITC20JUL225PE,ITC,0.0,2020-07-30,225.0,0.05,3200,PE,NFO-OPT,NFO
17496,9702402,37900,JINDALSTEL20MAY100CE,JINDALSTEL,0.0,2020-05-28,100.0,0.05,5000,CE,NFO-OPT,NFO
17497,9702658,37901,JINDALSTEL20MAY100PE,JINDALSTEL,0.0,2020-05-28,100.0,0.05,5000,PE,NFO-OPT,NFO
